Subject,Block,Round,Condition,Index,from,to,set,Object,Position,StartTime,EndTime,FB_EndTime,dError,dMoved,totalAngle,directionChange,nManipulation,estimation_dError,Time,TimeCompensated,Q1,Q2,Q3,Q4,Q1z,Q2z,Q3z,Q4z,MemoryPerform,PathEfficiency,TimeEfficiency,tCenter,tPeri,dEndpoint
22,1,2,1,13,2,1,4,Hammer,9,1961.537,1971.095,1978.550,7.865,96.434,96.000,2,2,11.11504,1.61084,0.705186541,-1,-3,-3,-3,0.610619667,-0.721641424,-0.721641424,-0.721641424,0.987607608,1.040471575,12.04856304,0.8,7.163,53.49851813
22,1,2,1,14,1,2,4,Kiwi,3,1979.562,1992.271,1996.771,6.712,90.484,116.800,5,7,7.888525,1.047119,0.404361983,-1,-3,-3,-3,0.610619667,-0.721641424,-0.721641424,-0.721641424,0.990634875,1.035387765,8.097547725,0,11.138,53.49847682
22,2,3,1,1,0,2,2,Banana,1,2677.918,2686.324,2691.001,11.623,60.684,142.400,3,5,7.031683,1.023926,0.450984469,-1,-1,-3,-3,0.610619667,0.610619667,-0.721641424,-0.721641424,0.975009494,1.14785155,8.797377006,4.622,2.2,53.49851888
22,2,3,1,2,2,1,2,PickAxe,13,2692.012,2698.783,2705.182,5.034,90.649,76.000,4,5,6.905055,1.164063,0.601439119,-1,-1,-3,-3,0.610619667,0.610619667,-0.721641424,-0.721641424,0.994318348,1.015996052,17.28011508,1.2,4.028,53.49851146
22,2,3,1,3,1,3,2,FireExtinguisher,7,2706.192,2712.646,2719.686,7.274,94.016,56.000,3,4,6.970613,1.164063,0.596097453,-1,-1,-3,-3,0.610619667,0.610619667,-0.721641424,-0.721641424,0.989209372,1.01922126,18.76021471,1.8,3.148,53.49850034
22,2,3,1,4,3,1,2,PickAxe,13,2720.697,2727.844,2731.985,10.837,87.725,64.000,2,2,8.967496,1.43457,0.703898426,-1,-1,-3,-3,0.610619667,0.610619667,-0.721641424,-0.721641424,0.977984006,1.039240268,15.46874637,0,5.643,53.49850737
22,2,3,1,5,1,2,2,Banana,1,2732.996,2740.123,2748.547,10.880,100.914,126.400,3,4,6.692546,1.480713,0.935404352,-1,-1,-3,-3,0.610619667,0.610619667,-0.721641424,-0.721641424,0.977825861,1.073656665,18.07869912,2.4,3.144,53.49850481
22,2,3,1,6,2,3,2,FireExtinguisher,7,2749.558,2761.658,2766.252,9.456,118.056,255.200,2,4,7.21557,1.257813,0.669888356,-1,-1,-3,-3,0.610619667,0.610619667,-0.721641424,-0.721641424,0.98277826,1.403543336,11.43402217,5.6,4.682,53.49848453
22,2,3,1,7,3,2,2,Banana,1,2767.262,2774.155,2779.043,18.743,94.685,148.000,2,2,7.55274,1.38501,0.769612745,-1,-1,-3,-3,0.610619667,0.610619667,-0.721641424,-0.721641424,0.940282069,1.215352309,18.74537815,2.2,2.778,53.4985091
22,2,3,1,8,2,3,2,FireExtinguisher,7,2780.053,2788.471,2792.351,10.542,101.144,190.400,2,3,7.540876,1.236328,0.621897424,-1,-1,-3,-3,0.610619667,0.610619667,-0.721641424,-0.721641424,0.979054589,1.214382632,15.13824748,2.8,3.787,53.49847441
22,2,3,1,9,3,1,2,PickAxe,13,2793.361,2800.591,2803.660,13.043,82.683,88.800,3,4,7.412137,1.034668,0.430727077,-1,-1,-3,-3,0.610619667,0.610619667,-0.721641424,-0.721641424,0.96919085,1.009121566,14.97063822,0.8,4.679,52.50493535
22,2,3,1,10,1,3,2,FireExtinguisher,7,2804.661,2811.854,2818.002,6.999,97.070,165.600,2,4,4.94822,1.01123,0.608049034,-1,-1,-3,-3,0.610619667,0.610619667,-0.721641424,-0.721641424,0.989918841,1.074545642,17.50193397,1.5,3.979,53.498474
22,2,3,1,11,3,2,2,Banana,1,2819.013,2828.500,2831.405,17.353,89.153,261.600,4,4,5.314357,1.011719,0.578705192,-1,-1,-3,-3,0.610619667,0.610619667,-0.721641424,-0.721641424,0.948128645,1.174599831,11.58437261,1.5,6.127,51.32932621
22,2,3,1,12,2,1,2,PickAxe,13,2832.415,2838.716,2844.090,5.435,91.291,75.200,2,2,6.327452,1.116943,0.601382211,-1,-1,-3,-3,0.610619667,0.610619667,-0.721641424,-0.721641424,0.993516642,1.005299866,20.02946044,1.2,3.325,53.10413181
22,2,3,1,13,1,2,2,Banana,1,2845.091,2851.052,2854.826,20.501,80.359,83.200,4,4,5.767217,1.009521,0.539608159,-1,-1,-3,-3,0.610619667,0.610619667,-0.721641424,-0.721641424,0.929649519,1.028316332,18.17676979,0,4.349,53.49847156
22,2,3,1,14,2,1,2,PickAxe,13,2855.836,2867.448,2872.929,2.703,87.579,155.200,2,4,4.758211,1.010986,0.623286968,-1,-1,-3,-3,0.610619667,0.610619667,-0.721641424,-0.721641424,0.997992566,1.019418347,8.929442511,1.7,8.104,51.08595582
22,2,4,2,1,0,1,5,Broom,10,3097.787,3104.853,3113.647,9.360,55.225,120.000,5,5,12.20534,1.95166,0.957168897,-3,0,-3,-3,-0.721641424,1.276750212,-0.721641424,-0.721641424,0.983090859,1.006503143,10.0984919,3.953,1.5,53.49848098
22,2,4,2,2,1,3,5,TrafficCone,4,3114.657,3121.370,3126.602,11.200,87.373,155.201,4,4,5.944504,2.070313,1.585954814,-3,0,-3,-3,-0.721641424,1.276750212,-0.721641424,-0.721641424,0.976632271,1.048091734,17.00538248,1.5,3.583,53.49850398
22,2,4,2,3,3,1,5,Broom,10,3127.602,3135.936,3140.262,4.787,98.529,168.001,2,4,8.397667,1.328369,0.644127093,-3,0,-3,-3,-0.721641424,1.276750212,-0.721641424,-0.721641424,0.994787462,1.172657564,14.57898868,3.4,3.338,51.57757716
22,2,4,2,4,1,2,5,Apple,16,3141.273,3147.762,3153.969,4.754,90.961,59.201,2,3,5.279136,1.010986,0.580841999,-3,0,-3,-3,-0.721641424,1.276750212,-0.721641424,-0.721641424,0.994848708,1.010481576,18.1976826,2,2.967,52.3576496
22,2,4,2,5,2,3,5,TrafficCone,4,3154.980,3162.000,3167.431,6.030,103.521,146.401,2,2,7.377484,1.257813,0.656695604,-3,0,-3,-3,-0.721641424,1.276750212,-0.721641424,-0.721641424,0.992235955,1.137987652,18.66918559,1.6,3.86,53.49850739
22,2,4,2,6,3,2,5,Apple,16,3168.442,3175.483,3179.750,13.499,84.942,44.002,3,4,5.864445,1.293701,0.815866021,-3,0,-3,-3,-0.721641424,1.276750212,-0.721641424,-0.721641424,0.967202336,1.024130926,15.6430165,0,5.298,53.49847729
22,2,4,2,7,2,1,5,Broom,10,3180.761,3186.828,3194.707,7.916,86.883,76.000,2,3,8.540104,1.257813,0.561965326,-3,0,-3,-3,-0.721641424,1.276750212,-0.721641424,-0.721641424,0.987464474,1.010259446,18.98607447,1.1,3.379,53.49848241
22,2,4,2,8,1,3,5,TrafficCone,4,3195.718,3205.745,3211.681,5.371,97.425,178.403,2,3,0.9559192,2.880371,2.802482704,-3,0,-3,-3,-0.721641424,1.276750212,-0.721641424,-0.721641424,0.993647918,1.107825335,11.37920649,0,8.522,53.43721309
22,2,4,2,9,3,2,5,Apple,16,3212.692,3219.133,3225.202,4.999,94.750,28.001,2,2,4.233446,1.01123,0.66628882,-3,0,-3,-3,-0.721641424,1.276750212,-0.721641424,-0.721641424,0.994385969,1.049931274,19.12798527,0,4.848,53.49846958
22,2,4,2,10,2,3,5,TrafficCone,4,3226.213,3235.395,3241.141,5.179,97.871,173.602,3,3,4.644382,1.304932,0.926507755,-3,0,-3,-3,-0.721641424,1.276750212,-0.721641424,-0.721641424,0.994034178,1.097945019,12.86089245,2,5.527,53.49850665
22,2,4,2,11,3,1,5,Broom,10,3242.151,3248.030,3252.368,6.839,85.891,53.602,3,3,3.182253,1.293701,1.034411026,-3,0,-3,-3,-0.721641424,1.276750212,-0.721641424,-0.721641424,0.990321102,1.00477079,19.41008324,0,4.289,51.22808277
22,2,4,2,12,1,2,5,Apple,16,3253.379,3260.762,3266.981,8.796,95.572,71.200,3,3,6.853787,1.127686,0.569239435,-3,0,-3,-3,-0.721641424,1.276750212,-0.721641424,-0.721641424,0.984872613,1.027162366,16.06778653,1.3,4.561,53.49851233
22,2,4,2,13,2,1,5,Broom,10,3267.991,3273.751,3281.925,12.274,85.759,34.400,1,2,6.36902,1.010986,0.49203825,-3,0,-3,-3,-0.721641424,1.276750212,-0.721641424,-0.721641424,0.972412555,1.026762982,19.91338024,0,4.249,53.49849696
22,2,4,2,14,1,2,5,Apple,16,3282.934,3293.690,3298.852,8.282,117.332,189.600,2,3,5.314608,1.010986,0.57795174,-3,0,-3,-3,-0.721641424,1.276750212,-0.721641424,-0.721641424,0.986414483,1.281316899,12.63869133,3.1,6.106,53.49848355
22,3,5,2,1,0,1,3,ABat,2,3938.953,3947.876,3953.271,10.840,54.266,96.801,1,3,7.171825,1.001709,0.417348699,-2,0,-3,-3,-0.055510879,1.276750212,-0.721641424,-0.721641424,0.97797299,1.024905368,7.309676856,5.687,1.7,53.49851431
22,3,5,2,2,1,2,3,Chicken,14,3954.281,3960.194,3964.604,10.480,85.462,76.002,2,4,6.36295,1.093262,0.574808834,-2,0,-3,-3,-0.055510879,1.276750212,-0.721641424,-0.721641424,0.979276398,1.007501239,19.36780702,0.9,3.459,53.49851835
22,3,5,2,3,2,3,3,Guitar,8,3965.615,3971.717,3977.030,5.036,89.668,68.801,5,5,3.652888,1.246582,0.948944686,-2,0,-3,-3,-0.055510879,1.276750212,-0.721641424,-0.721641424,0.994314473,1.005446432,19.68153342,0.3,4.225,53.49849857
22,3,5,2,4,3,1,3,ABat,2,3978.041,3984.225,3988.127,6.673,90.388,59.201,2,3,3.092811,1.234131,0.98212876,-2,0,-3,-3,-0.055510879,1.276750212,-0.721641424,-0.721641424,0.990730248,1.033021238,19.151138,0,4.599,53.49850518
22,3,5,2,5,1,3,3,Guitar,8,3989.138,3995.663,4002.870,5.091,96.868,116.000,2,3,2.658227,1.10498,0.888387664,-2,0,-3,-3,-0.055510879,1.276750212,-0.721641424,-0.721641424,0.994207414,1.084964327,18.91794089,1.5,3.502,53.49850447
22,3,5,2,6,3,2,3,Chicken,14,4003.880,4009.475,4013.310,16.477,81.829,39.201,3,3,4.252911,1.210938,0.864410812,-2,0,-3,-3,-0.055510879,1.276750212,-0.721641424,-0.721641424,0.952814172,1.010828632,19.8002812,0,4.06,53.49848844
22,3,5,2,7,2,1,3,ABat,2,4014.321,4022.961,4030.921,7.021,98.782,209.600,3,5,6.074392,1.014893,0.51995154,-2,0,-3,-3,-0.055510879,1.276750212,-0.721641424,-0.721641424,0.989862924,1.173685062,13.80621275,1.9,5.219,51.47394394
22,3,5,2,8,1,3,3,Guitar,8,4031.932,4037.786,4041.911,7.822,87.169,63.200,4,6,5.710038,1.058105,0.592851104,-2,0,-3,-3,-0.055510879,1.276750212,-0.721641424,-0.721641424,0.987727684,1.008361377,20.03983095,0,4.308,53.49850623
22,3,5,2,9,3,2,3,Chicken,14,4042.921,4050.657,4057.442,6.629,92.507,99.202,4,5,2.602553,1.010986,0.798929982,-2,0,-3,-3,-0.055510879,1.276750212,-0.721641424,-0.721641424,0.990837294,1.056342244,14.78067978,1.5,4.719,53.4984833
22,3,5,2,10,2,3,3,Guitar,8,4058.454,4066.495,4073.147,5.403,95.797,95.202,1,2,0,1.011719,1.011719,-2,0,-3,-3,-0.055510879,1.276750212,-0.721641424,-0.721641424,0.993582438,1.066245777,14.71910371,2.5,3.986,53.49851734
22,3,5,2,11,3,1,3,ABat,2,4074.158,4080.298,4085.491,4.956,88.133,56.800,1,1,3.095094,1.069824,0.817635741,-2,0,-3,-3,-0.055510879,1.276750212,-0.721641424,-0.721641424,0.994468527,1.003978024,18.74044362,1.2,3.382,52.49394643
22,3,5,2,12,1,2,3,Chicken,14,4086.501,4092.039,4096.130,16.184,81.875,48.001,2,2,1.071541,1.45752,1.370210839,-2,0,-3,-3,-0.055510879,1.276750212,-0.721641424,-0.721641424,0.954336,1.006412834,20.24396976,0,3.939,53.49851794
22,3,5,2,13,2,1,3,ABat,2,4097.141,4109.109,4115.610,8.861,100.006,272.003,3,4,4.28623,1.493164,1.14392198,-2,0,-3,-3,-0.055510879,1.276750212,-0.721641424,-0.721641424,0.984672052,1.166717571,9.545661525,0,10.399,53.49848656
22,3,5,2,14,1,2,3,Chicken,14,4116.611,4125.250,4130.223,14.040,91.309,148.801,3,3,2.14014,1.728027,1.553648393,-2,0,-3,-3,-0.055510879,1.276750212,-0.721641424,-0.721641424,0.964768354,1.130058008,12.7163616,4.1,3.029,53.36541787
22,3,6,1,1,0,2,6,IceCream,17,4345.308,4356.983,4361.908,7.741,65.719,283.200,4,4,5.305409,1.398438,0.966153275,2,1,-3,-3,2.609011303,1.942880757,-0.721641424,-0.721641424,0.987952371,1.255121301,6.480904496,8.112,2,53.49850393
22,3,6,1,2,2,1,6,Shield,11,4362.919,4372.771,4378.063,20.567,91.949,208.000,3,3,10.57068,1.787109,0.925809994,2,1,-3,-3,2.609011303,1.942880757,-0.721641424,-0.721641424,0.929235191,1.181176837,11.04547503,2.1,6.201,53.49848991
22,3,6,1,3,1,2,6,IceCream,17,4379.073,4389.077,4397.144,8.370,90.974,281.600,3,3,5.362192,1.340332,0.903420596,2,1,-3,-3,2.609011303,1.942880757,-0.721641424,-0.721641424,0.986156071,1.085888533,10.73824272,0,8.447,53.49848291
22,3,6,1,4,2,3,6,Old_Telephone,5,4398.152,4404.020,4408.509,12.504,85.802,72.000,3,3,6.375051,1.316895,0.797455845,2,1,-3,-3,2.609011303,1.942880757,-0.721641424,-0.721641424,0.971466393,1.028792679,19.6010878,1.1,3.168,53.49849377
22,3,6,1,5,3,1,6,Shield,11,4409.521,4416.221,4423.042,5.167,90.505,39.200,2,2,4.749449,1.010742,0.623756895,2,1,-3,-3,2.609011303,1.942880757,-0.721641424,-0.721641424,0.994057942,1.028072056,16.98616728,0.9,4.299,53.49850282
22,3,6,1,6,1,3,6,Old_Telephone,5,4424.053,4430.847,4439.125,8.958,88.970,84.800,2,2,7.967781,1.210938,0.561723204,2,1,-3,-3,2.609011303,1.942880757,-0.721641424,-0.721641424,0.984370433,1.042249567,16.85073771,0,5.267,53.49849007
22,3,6,1,7,3,2,6,IceCream,17,4440.136,4447.599,4454.490,9.103,90.250,25.600,1,1,4.780829,1.01123,0.621688053,2,1,-3,-3,2.609011303,1.942880757,-0.721641424,-0.721641424,0.983914382,1.053433613,15.1998141,0,5.884,53.49850042
22,3,6,1,8,2,1,6,Shield,11,4455.500,4464.856,4472.404,8.979,107.572,154.400,3,4,6.852218,1.081543,0.523224277,2,1,-3,-3,2.609011303,1.942880757,-0.721641424,-0.721641424,0.984304769,1.177534337,13.74328864,0,7.82,53.49851641
22,3,6,1,9,1,3,6,Old_Telephone,5,4473.415,4480.365,4488.111,5.192,95.404,146.400,2,3,7.356886,1.116699,0.517259929,2,1,-3,-3,2.609011303,1.942880757,-0.721641424,-0.721641424,0.994008383,1.066769647,17.42497185,0.4,5.005,53.49850658
22,3,6,1,10,3,1,6,Shield,11,4489.122,4495.857,4501.690,5.109,96.396,140.000,3,3,3.674015,1.128418,0.829059258,2,1,-3,-3,2.609011303,1.942880757,-0.721641424,-0.721641424,0.994172174,1.08128273,18.24549321,2.2,2.998,53.49849876
22,3,6,1,11,1,2,6,IceCream,17,4502.701,4511.835,4515.562,5.789,97.230,184.000,2,3,4.242763,1.118164,0.772463671,2,1,-3,-3,2.609011303,1.942880757,-0.721641424,-0.721641424,0.992767772,1.104901813,12.73649372,0,7.619,53.49850634
22,3,6,1,12,2,3,6,Old_Telephone,5,4516.572,4522.768,4529.869,7.604,93.802,24.800,1,1,3.728066,1.070313,0.766550182,2,1,-3,-3,2.609011303,1.942880757,-0.721641424,-0.721641424,0.98832792,1.014090768,19.88574936,1.9,2.748,53.49850795
22,3,6,1,13,3,2,6,IceCream,17,4530.880,4537.086,4541.330,9.693,86.785,35.200,2,3,3.211575,1.01123,0.749550869,2,1,-3,-3,2.609011303,1.942880757,-0.721641424,-0.721641424,0.981994969,1.019579023,18.49449277,0,4.64,53.4985029
22,3,6,1,14,2,3,6,Old_Telephone,5,4542.340,4552.911,4558.188,9.475,87.415,123.200,1,2,3.715556,1.010742,0.707998497,2,1,-3,-3,2.609011303,1.942880757,-0.721641424,-0.721641424,0.982716071,1.032315858,9.655867866,1.5,7.48,53.49851112
23,1,1,1,1,0,3,2,FireExtinguisher,13,1019.809,1046.402,1061.343,25.944,113.028,306.400,2,9,12.28093,3.433472,2.432821824,-3,-1,-1,-2,-1.630343175,0.232906168,0.232906168,-0.698718504,0.891938478,2.680505563,4.508321407,15.251,9.8,42.60518384
23,1,1,1,2,3,1,2,ABat,7,1062.355,1074.441,1079.849,13.673,78.183,156.000,3,5,10.67616,1.975342,1.105448483,-3,-1,-1,-2,-1.630343175,0.232906168,0.232906168,-0.698718504,0.966428332,1.065206405,7.421468233,4.4,6.105,44.2378897
23,1,1,1,3,1,2,2,Donuts,1,1080.861,1087.505,1096.531,36.100,58.136,120.800,2,3,9.813167,1.741455,0.941878153,-3,-1,-1,-2,-1.630343175,0.232906168,0.232906168,-0.698718504,0.804103744,1.044598409,12.15630294,0,4.699,42.84575478
23,1,1,1,4,2,3,2,FireExtinguisher,13,1097.541,1107.111,1121.442,42.786,53.668,146.400,3,5,0,1.010254,1.010254,-3,-1,-1,-2,-1.630343175,0.232906168,0.232906168,-0.698718504,0.735649663,1.026899336,6.685113561,0,8.019,45.88833855
23,1,1,1,5,3,2,2,Donuts,1,1122.453,1133.576,1150.104,86.322,79.053,166.400,4,4,9.677379,2.455566,1.667053159,-3,-1,-1,-2,-1.630343175,0.232906168,0.232906168,-0.698718504,0.194247652,1.026261902,8.20980087,0.7,8.907,46.60633445
23,1,1,1,6,2,1,2,ABat,7,1151.115,1164.118,1169.267,13.602,73.373,204.800,2,4,9.564804,1.880859,1.10151877,-3,-1,-1,-2,-1.630343175,0.232906168,0.232906168,-0.698718504,0.966745174,1.027222272,6.391918999,0,11.445,43.36819347
23,1,1,1,7,1,3,2,FireExtinguisher,13,1170.277,1178.753,1189.370,35.252,56.065,68.800,1,1,0,1.388062,1.388062,-3,-1,-1,-2,-1.630343175,0.232906168,0.232906168,-0.698718504,0.812226169,1.00257851,8.213864048,0,6.783,42.28860698
23,1,1,1,8,3,2,2,Donuts,1,1190.382,1199.495,1207.382,8.199,81.421,95.200,2,3,5.315631,1.115112,0.681994386,-3,-1,-1,-2,-1.630343175,0.232906168,0.232906168,-0.698718504,0.986656099,1.012686003,10.72390029,3.2,4.378,41.18643354
23,1,1,1,9,2,1,2,ABat,7,1208.391,1216.022,1220.489,24.909,63.697,27.200,2,2,7.384695,1.610352,1.008647051,-3,-1,-1,-2,-1.630343175,0.232906168,0.232906168,-0.698718504,0.899647889,1.006866867,10.22623556,0,6.069,39.19236654
23,1,1,1,10,1,3,2,FireExtinguisher,13,1221.500,1237.958,1249.643,12.420,88.377,239.200,5,7,7.874047,1.40979,0.76821265,-3,-1,-1,-2,-1.630343175,0.232906168,0.232906168,-0.698718504,0.971813676,1.039143511,5.910792622,3.3,11.56,44.09242312
23,1,1,1,11,3,1,2,ABat,7,1250.643,1262.330,1267.032,15.817,79.174,227.200,3,5,4.395781,1.387695,1.029526764,-3,-1,-1,-2,-1.630343175,0.232906168,0.232906168,-0.698718504,0.956209853,1.119879207,7.771266102,3.5,6.617,41.9521534
23,1,1,1,12,1,2,2,Donuts,1,1268.043,1274.133,1282.243,32.376,65.197,141.600,2,5,0,1.061279,1.061279,-3,-1,-1,-2,-1.630343175,0.232906168,0.232906168,-0.698718504,0.838752935,1.043232985,14.3050804,0,4.517,46.95122879
23,1,1,1,13,2,3,2,FireExtinguisher,13,1283.255,1295.762,1299.984,14.022,72.124,116.800,3,5,0,1.152832,1.152832,-3,-1,-1,-2,-1.630343175,0.232906168,0.232906168,-0.698718504,0.964850636,1.015699069,6.549892395,2.1,8.905,39.90546189
23,1,1,1,14,3,2,2,Donuts,1,1300.994,1313.094,1329.363,84.459,75.994,170.400,2,4,0,1.151001,1.151001,-3,-1,-1,-2,-1.630343175,0.232906168,0.232906168,-0.698718504,0.216868687,1.027076121,7.136115678,2.7,7.866,43.42216787
23,1,2,2,1,0,3,5,TrafficCone,10,1625.599,1640.446,1645.541,13.051,52.258,248.801,2,5,0,1.365479,1.365479,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.969156463,1.155554792,3.998778569,11.201,1.8,43.80645539
23,1,2,2,2,3,1,5,Hammer,4,1646.550,1654.757,1657.989,10.925,75.946,137.602,5,6,0,1.174561,1.174561,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.977659789,1.007249151,11.9344676,0.6,5.75,45.24051814
23,1,2,2,3,1,2,5,IceCream,16,1659.003,1666.146,1669.649,9.624,76.676,114.401,2,4,0,1.328857,1.328857,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.982224712,1.016396082,13.59259567,2,3.597,38.98872225
23,1,2,2,4,2,3,5,TrafficCone,10,1670.660,1686.343,1691.602,27.009,76.816,325.601,4,10,0,1.376465,1.376465,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.883751584,1.210176599,5.395998522,4.4,9.74,45.29343151
23,1,2,2,5,3,2,5,IceCream,16,1692.613,1701.461,1707.964,41.740,53.826,196.002,3,4,0,1.352783,1.352783,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.746847228,1.119566419,7.322312206,0,7.287,41.30294902
23,1,2,2,6,2,1,5,Hammer,4,1708.965,1718.029,1723.049,14.484,77.456,158.403,4,6,0,1.280396,1.280396,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.962710544,1.017574505,10.25846329,0,7.535,47.83902142
23,1,2,2,7,1,3,5,TrafficCone,10,1724.059,1732.452,1740.564,12.424,84.764,92.802,2,2,0,1.009888,1.009888,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.971797183,1.012645109,12.37383599,3.5,3.341,42.27034524
23,1,2,2,8,3,1,5,Hammer,4,1741.565,1750.314,1753.321,7.858,76.941,139.201,3,5,0,1.048462,1.048462,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.987627193,1.006034609,10.62805575,1.7,5.535,43.33213608
23,1,2,2,9,1,2,5,IceCream,16,1754.331,1761.831,1770.142,12.400,78.170,146.401,3,4,0,1.022339,1.022339,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.971896069,1.018765753,13.04920401,2.3,3.669,37.2037069
23,1,2,2,10,2,3,5,TrafficCone,10,1771.142,1781.686,1787.766,44.867,57.139,246.400,2,5,0,1.011719,1.011719,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.712877446,1.10154378,6.361622972,0,8.958,49.28050683
23,1,2,2,11,3,2,5,IceCream,16,1788.777,1806.233,1810.692,29.871,71.308,496.801,5,9,0,1.010864,1.010864,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.860512929,1.26666054,4.453247352,1.4,14.523,38.04880591
23,1,2,2,12,2,1,5,Hammer,4,1811.702,1820.308,1823.962,24.595,67.096,92.801,1,4,0,1.000244,1.000244,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.901937967,1.01723484,9.532577593,0,6.998,44.40947186
23,1,2,2,13,1,3,5,TrafficCone,10,1824.974,1833.272,1842.928,18.407,84.570,114.401,2,5,0,1.234619,1.234619,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.942224637,1.005371356,12.50335047,2.9,3.826,40.05143043
23,1,2,2,14,3,1,5,Hammer,4,1843.936,1853.990,1858.374,9.576,75.897,127.200,4,4,0,1.447144,1.447144,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.982383712,1.017904107,8.821939821,0,8.464,41.32742994
23,2,3,2,1,0,3,3,Chair,8,2501.147,2508.379,2516.983,12.565,44.677,136.800,1,6,0,2.114014,2.114014,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.971212955,1.011108428,7.826468096,4.273,1.4,42.84257094
23,2,3,2,2,3,1,3,Shovel,2,2517.993,2525.946,2531.384,33.443,61.949,186.402,2,3,0,1.833008,1.833008,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.829099101,1.010764063,10.24809201,0,6.027,48.99437491
23,2,3,2,3,1,3,3,Chair,8,2532.384,2540.695,2545.962,28.632,66.370,254.401,6,6,4.871805,1.55249,1.155535329,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.87079097,1.011748769,9.761464043,0,6.736,49.42343231
23,2,3,2,4,3,2,3,Kiwi,14,2546.972,2552.650,2557.343,33.591,64.496,58.402,1,3,5.896526,1.328613,0.848164062,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.827742354,1.024625879,16.87667069,0,3.748,48.45175181
23,2,3,2,5,2,1,3,Shovel,2,2558.352,2567.255,2573.650,12.706,79.549,126.403,2,3,3.152797,1.256348,0.9994581,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.970623137,1.005525417,10.78213351,2.7,4.668,38.20086708
23,2,3,2,6,1,2,3,Kiwi,14,2574.659,2582.323,2587.203,19.244,85.596,184.001,4,4,5.469657,1.165039,0.719371348,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.93733181,1.031500034,14.82170798,2.4,3.361,39.92755049
23,2,3,2,7,2,3,3,Chair,8,2588.214,2596.668,2599.771,13.418,74.187,150.401,1,2,5.88899,1.27124,0.791405095,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.967559783,1.023596906,11.15736576,0,6.606,44.49884123
23,2,3,2,8,3,1,3,Shovel,2,2600.771,2606.861,2611.093,29.156,69.858,151.201,5,6,9.727538,1.55249,0.759890204,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.866484161,1.014172101,15.05595185,0,4.549,51.54092888
23,2,3,2,9,1,2,3,Kiwi,14,2612.102,2618.919,2629.244,25.816,85.764,110.402,3,3,5.763377,1.352539,0.882939042,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.892905194,1.001174302,18.11499475,2.3,2.418,40.17817767
23,2,3,2,10,2,3,3,Chair,8,2630.253,2637.875,2646.102,7.317,79.134,197.600,2,3,10.73254,1.878906,1.004418641,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.989096373,1.015667645,13.23639162,0,5.967,47.25469793
23,2,3,2,11,3,2,3,Kiwi,14,2647.112,2651.497,2659.409,49.924,49.279,57.601,3,3,13.12898,1.904297,0.83454771,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.655027314,1.019924456,20.2720727,0,2.408,48.30874299
23,2,3,2,12,2,1,3,Shovel,2,2660.420,2666.464,2668.841,10.531,74.945,112.001,2,3,7.809412,1.355225,0.71891411,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.979094024,1.00805455,16.56572617,1.5,3,38.53527302
23,2,3,2,13,1,3,3,Chair,8,2669.853,2679.584,2685.202,34.873,60.451,268.000,2,4,8.278508,1.421631,0.747098168,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.815812889,1.00453203,7.450266326,0,8.067,48.1375136
23,2,3,2,14,3,1,3,Shovel,2,2686.213,2696.152,2701.721,45.060,50.760,154.401,1,3,7.530341,1.420654,0.807081815,0,0,-1,-2,1.164530839,1.164530839,0.232906168,-0.698718504,0.710733224,1.00447705,6.020676487,0,8.407,48.13765843
